,event,nHits,hitTime,isDN,pmt_id,pmt_x,pmt_y,pmt_z
6530883,22,12466,55.3472,False,6765,12312.928,14057.538999999999,4406.5186
6530884,22,12466,62.037804,False,6765,12312.928,14057.538999999999,4406.5186
6530885,22,12466,28.388586,False,6765,12312.928,14057.538999999999,4406.5186
6530886,22,12466,28.723501,False,6765,12312.928,14057.538999999999,4406.5186
6546539,22,12466,32.93307,False,5139,4284.0913,16977.36,7877.552
6546540,22,12466,40.41822,False,5139,4284.0913,16977.36,7877.552
6546541,22,12466,34.09573,False,5139,4284.0913,16977.36,7877.552
6557663,22,12466,77.87776,False,8304,10114.038,16275.205,1209.9257
6557664,22,12466,243.68127,False,8304,10114.038,16275.205,1209.9257
6557665,22,12466,35.85079,False,8304,10114.038,16275.205,1209.9257
6557666,22,12466,31.361668,False,8304,10114.038,16275.205,1209.9257
6557667,22,12466,29.726706,False,8304,10114.038,16275.205,1209.9257
6557668,22,12466,33.561867,False,8304,10114.038,16275.205,1209.9257
6557669,22,12466,30.252373,False,8304,10114.038,16275.205,1209.9257
6557670,22,12466,34.83593,False,8304,10114.038,16275.205,1209.9257
6557671,22,12466,28.988422,False,8304,10114.038,16275.205,1209.9257
6578402,22,12466,49.075047,False,6971,15164.86,11086.09,3970.5962
6578403,22,12466,55.86906,False,6971,15164.86,11086.09,3970.5962
6588933,22,12466,38.513832,False,4529,12920.365,10919.732,9080.947
6588934,22,12466,43.67811,False,4529,12920.365,10919.732,9080.947
6588935,22,12466,47.907173,False,4529,12920.365,10919.732,9080.947
6588936,22,12466,43.79918,False,4529,12920.365,10919.732,9080.947
6604560,22,12466,54.43803,False,8102,-1858.3369,19037.558999999997,1660.7045
6604561,22,12466,54.545242,False,8102,-1858.3369,19037.558999999997,1660.7045
6604562,22,12466,53.523693,False,8102,-1858.3369,19037.558999999997,1660.7045
6610231,22,12466,31.563908,False,4944,3430.164,16979.107,8281.537
6610232,22,12466,28.554876,False,4944,3430.164,16979.107,8281.537
6610233,22,12466,31.538635,False,4944,3430.164,16979.107,8281.537
6610234,22,12466,28.899588,False,4944,3430.164,16979.107,8281.537
6615641,22,12466,150.59851,False,1508,9294.511,-5471.361999999999,15884.466
6630634,22,12466,44.67996,False,5546,-262.5386,17882.402,6985.0376
6630635,22,12466,60.41152,False,5546,-262.5386,17882.402,6985.0376
6630636,22,12466,56.198902,False,5546,-262.5386,17882.402,6985.0376
6630637,22,12466,79.62783,False,5546,-262.5386,17882.402,6985.0376
6636223,22,12466,97.67644,False,17571,-1066.8988,19167.871,-307.27652
6636224,22,12466,116.50571,False,17571,-1066.8988,19167.871,-307.27652
6636225,22,12466,165.0194,False,17571,-1066.8988,19167.871,-307.27652
6652310,22,12466,48.71487,False,16675,5745.579000000001,18198.145,-2110.8958
6652311,22,12466,85.11597,True,16675,5745.579000000001,18198.145,-2110.8958
6657672,22,12466,36.485615,False,7658,7464.7896,17503.201,2560.2473
6657673,22,12466,31.499384,False,7658,7464.7896,17503.201,2560.2473
6657674,22,12466,24.12007,False,7658,7464.7896,17503.201,2560.2473
6657675,22,12466,37.246216,False,7658,7464.7896,17503.201,2560.2473
6657676,22,12466,28.349611,False,7658,7464.7896,17503.201,2560.2473
6657677,22,12466,66.56388,False,7658,7464.7896,17503.201,2560.2473
6657678,22,12466,22.494267,False,7658,7464.7896,17503.201,2560.2473
6657679,22,12466,25.761251,False,7658,7464.7896,17503.201,2560.2473
6657680,22,12466,33.897057,False,7658,7464.7896,17503.201,2560.2473
6657681,22,12466,25.137281,False,7658,7464.7896,17503.201,2560.2473
6657682,22,12466,32.422153,False,7658,7464.7896,17503.201,2560.2473
6663258,22,12466,143.54349,False,15399,-1634.4131,18507.566000000003,-4841.353
6668516,22,12466,205.86479,False,8657,-3448.103,-18872.593999999997,758.8111
6684481,22,12466,82.36997,False,15969,17845.102,6184.6685,-3455.7495
6689803,22,12466,103.9335,False,16702,-10072.746,16208.76,-2110.8958
6695238,22,12466,147.33066,False,12849,1142.3472,16154.216,-10313.892
6695239,22,12466,96.03527,False,12849,1142.3472,16154.216,-10313.892
6695240,22,12466,382.84216,True,12849,1142.3472,16154.216,-10313.892
6700647,22,12466,24.90636,False,7656,8425.989,17061.297,2560.2473
6700648,22,12466,77.1079,False,7656,8425.989,17061.297,2560.2473
6700649,22,12466,28.39269,False,7656,8425.989,17061.297,2560.2473
6700650,22,12466,23.500475,False,7656,8425.989,17061.297,2560.2473
6700651,22,12466,34.9006,False,7656,8425.989,17061.297,2560.2473
6700652,22,12466,37.353218,False,7656,8425.989,17061.297,2560.2473
6700653,22,12466,60.23563,False,7656,8425.989,17061.297,2560.2473
6700654,22,12466,34.047462,False,7656,8425.989,17061.297,2560.2473
6700655,22,12466,25.33094,False,7656,8425.989,17061.297,2560.2473
6700656,22,12466,26.125586,False,7656,8425.989,17061.297,2560.2473
6700657,22,12466,32.028854,False,7656,8425.989,17061.297,2560.2473
6700658,22,12466,22.486584,False,7656,8425.989,17061.297,2560.2473
6700659,22,12466,34.474293,False,7656,8425.989,17061.297,2560.2473
6700660,22,12466,42.32624,False,7656,8425.989,17061.297,2560.2473
6710967,22,12466,50.688465,False,6134,14139.381000000001,11669.17,5705.118
6710968,22,12466,93.45183,False,6134,14139.381000000001,11669.17,5705.118
6716661,22,12466,34.27385,False,4946,2340.8472,17163.232,8281.537
6716662,22,12466,39.022167,False,4946,2340.8472,17163.232,8281.537
6716663,22,12466,36.500755,False,4946,2340.8472,17163.232,8281.537
6716664,22,12466,33.314915,False,4946,2340.8472,17163.232,8281.537
6716665,22,12466,34.157646,False,4946,2340.8472,17163.232,8281.537
6716666,22,12466,33.20142,False,4946,2340.8472,17163.232,8281.537
6722284,22,12466,91.864746,False,15382,7423.8784,17031.951,-4841.353
6727895,22,12466,79.47227,False,3647,1107.5835,15662.615,11049.694
6727896,22,12466,45.86502,False,3647,1107.5835,15662.615,11049.694
6727897,22,12466,172.17076,False,3647,1107.5835,15662.615,11049.694
6727898,22,12466,84.21283,False,3647,1107.5835,15662.615,11049.694
6738275,22,12466,107.94886,False,12466,15290.239,3571.112,-11049.694
6738276,22,12466,281.15738,False,12466,15290.239,3571.112,-11049.694
6749314,22,12466,49.87052,False,17103,7271.3516,17728.607,-1209.9257
6749315,22,12466,77.11087,False,17103,7271.3516,17728.607,-1209.9257
6754757,22,12466,81.75761,False,16020,-3394.4440000000004,18578.9,-3455.7495
6764823,22,12466,28.30397,False,5957,6027.012,17166.45,6134.181
6764824,22,12466,24.930979,False,5957,6027.012,17166.45,6134.181
6764825,22,12466,24.571608,False,5957,6027.012,17166.45,6134.181
6764826,22,12466,45.015713,False,5957,6027.012,17166.45,6134.181
6764827,22,12466,19.702782,False,5957,6027.012,17166.45,6134.181
6764828,22,12466,60.187687,False,5957,6027.012,17166.45,6134.181
6764829,22,12466,25.183441,False,5957,6027.012,17166.45,6134.181
6764830,22,12466,31.496548,False,5957,6027.012,17166.45,6134.181
6764831,22,12466,20.825777,False,5957,6027.012,17166.45,6134.181
6764832,22,12466,22.402199,False,5957,6027.012,17166.45,6134.181
6764833,22,12466,27.792557,False,5957,6027.012,17166.45,6134.181
6764834,22,12466,20.506655,False,5957,6027.012,17166.45,6134.181
6764835,22,12466,19.024998,False,5957,6027.012,17166.45,6134.181
6764836,22,12466,22.787594,False,5957,6027.012,17166.45,6134.181
6764837,22,12466,24.492804,False,5957,6027.012,17166.45,6134.181
6764838,22,12466,23.223516,False,5957,6027.012,17166.45,6134.181
6764839,22,12466,124.186035,False,5957,6027.012,17166.45,6134.181
6764840,22,12466,88.75155,False,5957,6027.012,17166.45,6134.181
6764841,22,12466,20.878305,False,5957,6027.012,17166.45,6134.181
6775087,22,12466,54.014668,False,6350,6115.6787,17418.994,5274.196
6775088,22,12466,26.49992,False,6350,6115.6787,17418.994,5274.196
6775089,22,12466,19.032494,False,6350,6115.6787,17418.994,5274.196
6775090,22,12466,21.676481,False,6350,6115.6787,17418.994,5274.196
6775091,22,12466,21.344273,False,6350,6115.6787,17418.994,5274.196
6775092,22,12466,25.630901,False,6350,6115.6787,17418.994,5274.196
6775093,22,12466,25.384474,False,6350,6115.6787,17418.994,5274.196
6775094,22,12466,36.825226,False,6350,6115.6787,17418.994,5274.196
6775095,22,12466,30.884714,False,6350,6115.6787,17418.994,5274.196
6775096,22,12466,20.450163,False,6350,6115.6787,17418.994,5274.196
6775097,22,12466,21.722494,False,6350,6115.6787,17418.994,5274.196
6775098,22,12466,29.234531,False,6350,6115.6787,17418.994,5274.196
6775099,22,12466,23.813929,False,6350,6115.6787,17418.994,5274.196
6775100,22,12466,49.79592,False,6350,6115.6787,17418.994,5274.196
6775101,22,12466,23.463781,False,6350,6115.6787,17418.994,5274.196
6775102,22,12466,33.122433,False,6350,6115.6787,17418.994,5274.196
6775103,22,12466,33.43279,False,6350,6115.6787,17418.994,5274.196
6775104,22,12466,21.048584,False,6350,6115.6787,17418.994,5274.196
6775105,22,12466,20.269114,False,6350,6115.6787,17418.994,5274.196
6775106,22,12466,24.35157,False,6350,6115.6787,17418.994,5274.196
6775107,22,12466,66.4531,False,6350,6115.6787,17418.994,5274.196
6775108,22,12466,200.95999,True,6350,6115.6787,17418.994,5274.196
6780418,22,12466,109.3279,False,1510,9800.353000000001,-4502.98,15884.466
6780419,22,12466,120.89761,False,1510,9800.353000000001,-4502.98,15884.466
6785572,22,12466,97.65116,False,6360,812.79553,18443.486,5274.196
6796445,22,12466,127.65099,False,16207,14731.3545,11940.521999999999,-3008.5063
6817199,22,12466,53.89447,False,2500,673.7588,13628.82,13507.083999999999
6822320,22,12466,287.72705,False,12658,8299.496,13624.378999999999,-10683.382
6822321,22,12466,79.41469,False,12658,8299.496,13624.378999999999,-10683.382
6827520,22,12466,350.5577,False,450,5539.4575,3468.8079,18053.305
6843297,22,12466,20.642483,False,5328,8761.833,15363.976,7471.1797
6843298,22,12466,17.640232,False,5328,8761.833,15363.976,7471.1797
6843299,22,12466,38.845707,False,5328,8761.833,15363.976,7471.1797
6843300,22,12466,21.555332,False,5328,8761.833,15363.976,7471.1797
6843301,22,12466,20.799116,False,5328,8761.833,15363.976,7471.1797
6843302,22,12466,35.423046,False,5328,8761.833,15363.976,7471.1797
6843303,22,12466,31.583946,False,5328,8761.833,15363.976,7471.1797
6843304,22,12466,25.734358,False,5328,8761.833,15363.976,7471.1797
6843305,22,12466,79.57582,False,5328,8761.833,15363.976,7471.1797
6843306,22,12466,36.59812,False,5328,8761.833,15363.976,7471.1797
6843307,22,12466,23.022873,False,5328,8761.833,15363.976,7471.1797
6843308,22,12466,22.52214,False,5328,8761.833,15363.976,7471.1797
6843309,22,12466,99.258766,False,5328,8761.833,15363.976,7471.1797
6843310,22,12466,17.809355,False,5328,8761.833,15363.976,7471.1797
6843311,22,12466,34.21934,False,5328,8761.833,15363.976,7471.1797
6843312,22,12466,18.141224,False,5328,8761.833,15363.976,7471.1797
6843313,22,12466,29.859386,False,5328,8761.833,15363.976,7471.1797
6843314,22,12466,43.293602,False,5328,8761.833,15363.976,7471.1797
6843315,22,12466,21.285881,False,5328,8761.833,15363.976,7471.1797
6843316,22,12466,28.596848,False,5328,8761.833,15363.976,7471.1797
6848502,22,12466,52.562336,False,17544,12294.454,14744.219,-307.27652
6848503,22,12466,44.87273,False,17544,12294.454,14744.219,-307.27652
6848504,22,12466,39.391228,False,17544,12294.454,14744.219,-307.27652
6848505,22,12466,41.60872,False,17544,12294.454,14744.219,-307.27652
6848506,22,12466,38.631954,False,17544,12294.454,14744.219,-307.27652
6864074,22,12466,207.70062,False,8071,13240.624,13804.635,1660.7045
6869216,22,12466,21.992872,False,7429,8632.423,16884.021,3008.5063
6869217,22,12466,26.746578,False,7429,8632.423,16884.021,3008.5063
6869218,22,12466,22.560951,False,7429,8632.423,16884.021,3008.5063
6869219,22,12466,72.561226,False,7429,8632.423,16884.021,3008.5063
6869220,22,12466,21.685335,False,7429,8632.423,16884.021,3008.5063
6869221,22,12466,33.222267,False,7429,8632.423,16884.021,3008.5063
6869222,22,12466,26.595161,False,7429,8632.423,16884.021,3008.5063
6869223,22,12466,337.05573,False,7429,8632.423,16884.021,3008.5063
6869224,22,12466,47.69526,False,7429,8632.423,16884.021,3008.5063
6869225,22,12466,23.376867,False,7429,8632.423,16884.021,3008.5063
6869226,22,12466,26.821775,False,7429,8632.423,16884.021,3008.5063
6869227,22,12466,36.14157,False,7429,8632.423,16884.021,3008.5063
6869228,22,12466,65.85445,False,7429,8632.423,16884.021,3008.5063
6869229,22,12466,20.706215,False,7429,8632.423,16884.021,3008.5063
6869230,22,12466,22.69349,False,7429,8632.423,16884.021,3008.5063
6869231,22,12466,24.878447,False,7429,8632.423,16884.021,3008.5063
6884924,22,12466,44.87881,False,16448,8897.005,16820.477,-2560.2473
6895330,22,12466,105.6932,False,4396,-10470.786,13007.921999999999,9476.107
6895331,22,12466,92.392845,False,4396,-10470.786,13007.921999999999,9476.107
6900281,22,12466,68.7149,False,15812,3833.6497,18389.604,-3970.5962
6905207,22,12466,43.399582,False,3449,11013.812,10821.118999999999,11412.245
6905208,22,12466,696.8175,True,3449,11013.812,10821.118999999999,11412.245
6915714,22,12466,108.433586,False,17317,12890.032,14209.548999999999,-758.8111
6915715,22,12466,63.8441,False,17317,12890.032,14209.548999999999,-758.8111
6931432,22,12466,89.189095,False,5361,-9005.721,15222.302,7471.1797
6936727,22,12466,127.02147,False,3973,14643.521,6915.9893,10313.892
6936728,22,12466,88.13208,False,3973,14643.521,6915.9893,10313.892
6942262,22,12466,53.34368,False,15988,12295.684,14335.758999999998,-3455.7495
6942263,22,12466,64.79709,False,15988,12295.684,14335.758999999998,-3455.7495
6947041,22,12466,75.46199,False,1901,5739.588000000001,10845.997,14766.903999999999
6947042,22,12466,51.307938,False,1901,5739.588000000001,10845.997,14766.903999999999
6947043,22,12466,60.226913,False,1901,5739.588000000001,10845.997,14766.903999999999
6952440,22,12466,154.97649,False,8565,-7526.17,17647.123,758.8111
6952441,22,12466,131.45566,False,8565,-7526.17,17647.123,758.8111
6952442,22,12466,-44.98254,True,8565,-7526.17,17647.123,758.8111
6963339,22,12466,113.77127,False,5916,17949.084,-1851.0107,6560.803000000001
6984317,22,12466,154.95192,False,9034,1383.6105,-2219.7976,-19020.992
6989549,22,12466,92.19603,False,12336,5081.2075,14580.191,-11412.245
6994573,22,12466,33.93878,False,5338,3502.3691,17336.52,7471.1797
6994574,22,12466,27.802752,False,5338,3502.3691,17336.52,7471.1797
6994575,22,12466,31.02561,False,5338,3502.3691,17336.52,7471.1797
6994576,22,12466,29.12626,False,5338,3502.3691,17336.52,7471.1797
6994577,22,12466,35.176567,False,5338,3502.3691,17336.52,7471.1797
6994578,22,12466,83.60105,False,5338,3502.3691,17336.52,7471.1797
7000343,22,12466,68.600685,False,5760,-529.71606,18036.498,6560.803000000001
7005514,22,12466,52.650234,False,17543,12699.563999999998,14396.758,-307.27652
7005515,22,12466,56.39749,False,17543,12699.563999999998,14396.758,-307.27652
7005516,22,12466,161.01173,False,17543,12699.563999999998,14396.758,-307.27652
7005517,22,12466,39.8042,False,17543,12699.563999999998,14396.758,-307.27652
7010609,22,12466,148.50267,False,16516,-18764.408,3159.4543,-2560.2473
7015618,22,12466,33.52021,False,6548,13233.835,13040.971000000001,4841.353
7015619,22,12466,33.36879,False,6548,13233.835,13040.971000000001,4841.353
7015620,22,12466,31.764803,False,6548,13233.835,13040.971000000001,4841.353
7020710,22,12466,87.494675,False,15980,15155.06,11270.401000000002,-3455.7495
7025532,22,12466,82.752235,False,2037,8818.311,9015.597,14477.445
7030896,22,12466,65.22883,False,14155,5679.658,16750.014,-7471.1797
7036546,22,12466,26.721994,False,4743,5239.785,16303.146,8682.860999999999
7036547,22,12466,28.079578,False,4743,5239.785,16303.146,8682.860999999999
7036548,22,12466,24.00324,False,4743,5239.785,16303.146,8682.860999999999
7036549,22,12466,26.57971,False,4743,5239.785,16303.146,8682.860999999999
7052225,22,12466,59.152763,False,2489,6350.5435,12077.636,13507.083999999999
7057700,22,12466,39.966614,False,8766,5268.7534,18460.385,307.27652
7057701,22,12466,74.65697,False,8766,5268.7534,18460.385,307.27652
7063235,22,12466,56.30681,False,6333,13707.389,12366.501,5274.196
7063236,22,12466,42.283207,False,6333,13707.389,12366.501,5274.196
7068642,22,12466,244.01556,False,9811,-5175.6567,7024.4580000000005,-17102.912
7078446,22,12466,96.117485,False,8274,18849.81,3443.9404,1209.9257
7078447,22,12466,82.29213,False,8274,18849.81,3443.9404,1209.9257
7100419,22,12466,30.674944,False,7880,6748.057,17850.709,2110.8958
7100420,22,12466,76.67544,False,7880,6748.057,17850.709,2110.8958
7100421,22,12466,57.347305,False,7880,6748.057,17850.709,2110.8958
7100422,22,12466,120.954834,False,7880,6748.057,17850.709,2110.8958
7100423,22,12466,55.449818,False,7880,6748.057,17850.709,2110.8958
7100424,22,12466,45.525936,False,7880,6748.057,17850.709,2110.8958
7100425,22,12466,30.964586,False,7880,6748.057,17850.709,2110.8958
7100426,22,12466,25.896511,False,7880,6748.057,17850.709,2110.8958
7100427,22,12466,31.770203,False,7880,6748.057,17850.709,2110.8958
7100428,22,12466,27.21987,False,7880,6748.057,17850.709,2110.8958
7110695,22,12466,33.84217,False,7424,10888.625,15525.036,3008.5063
7110696,22,12466,33.308426,False,7424,10888.625,15525.036,3008.5063
7110697,22,12466,33.235985,False,7424,10888.625,15525.036,3008.5063
7110698,22,12466,33.3898,False,7424,10888.625,15525.036,3008.5063
7110699,22,12466,27.631662,False,7424,10888.625,15525.036,3008.5063
7110700,22,12466,32.14889,False,7424,10888.625,15525.036,3008.5063
7115563,22,12466,137.26303,False,3587,12427.025,-9163.498,11412.245
7131661,22,12466,42.003307,False,16674,6249.233,18031.395,-2110.8958
7131662,22,12466,50.903214,False,16674,6249.233,18031.395,-2110.8958
7137011,22,12466,45.553493,False,6576,-545.4311,18571.586,4841.353
7137012,22,12466,47.62809,False,6576,-545.4311,18571.586,4841.353
7142201,22,12466,49.60727,False,7637,15876.541000000001,10489.068000000001,2560.2473
7142202,22,12466,48.583347,False,7637,15876.541000000001,10489.068000000001,2560.2473
7142203,22,12466,176.20654,False,7637,15876.541000000001,10489.068000000001,2560.2473
7142204,22,12466,49.9865,False,7637,15876.541000000001,10489.068000000001,2560.2473
7152778,22,12466,107.957245,False,4908,16892.207,3835.297,8281.537
7158153,22,12466,107.443184,False,10953,2494.529,12362.075,-14477.445
